GeneID,GSM5009234,GSM5009235,GSM5009230,GSM5009243
3687,12,8,18,10
3681,0,0,0,0
1339,5,4,16,5
283933,5,1,0,6
79798,42,23,44,51
7041,2,3,18,2
6524,29,19,42,41
64755,331,258,311,284
51327,0,0,1,0
105371173,0,0,0,0
102724018,2,0,2,3
440359,0,1,0,2
100132341,217,115,168,101
124411,260,178,232,207
107983990,14,1,34,16
317702,0,0,5,0
10308,172,186,222,148
105371174,0,0,0,0
102725101,0,0,0,0
100289574,1,4,1,3
105379466,0,0,0,0
729264,0,9,2,2
100507221,0,0,0,0
390705,0,0,0,0
105371191,0,1,0,1
102724062,6,4,4,2
107984013,0,0,0,0
24150,0,2,2,0
105371177,0,0,0,0
386757,0,0,0,1
388255,0,0,0,0
653550,0,2,2,0
102724101,0,2,1,0
105369266,0,0,0,0
729355,0,2,1,0
105379473,0,0,0,0
102724127,0,2,1,0
105379474,0,0,0,0
101929031,0,0,0,0
107984855,1,0,0,0
107984083,0,0,0,0
102724207,0,1,0,0
104644205,0,0,1,0
390714,0,0,0,0
105369183,0,0,0,0
113218496,0,0,0,0
102724485,0,0,0,0
105379475,0,0,0,0
107987236,0,0,0,0
107987235,0,0,0,0
102724523,0,0,0,0
100505948,0,0,0,0
162137,0,0,0,0
107984902,0,0,0,0
105371195,0,0,0,0
102724928,0,0,0,0
105371197,0,0,0,0
606551,4,5,8,4
112268173,0,0,0,0
105371200,0,0,0,0
105371199,0,0,0,0
105371198,0,0,0,0
283914,0,0,0,0
105371201,0,0,0,0
105371203,0,0,0,0
146481,0,0,0,0
100130700,0,0,0,2
105371204,0,0,0,1
400533,0,0,0,0
124149,0,73,54,34
79801,0,0,2,0
55737,3665,3845,3132,3705
23594,22,2,11,9
91807,16,12,20,37
388272,318,332,304,308
84706,32,80,73,48
109623466,0,0,0,0
10294,2105,1557,1691,2263
81831,0,8,10,1
101927102,57,54,93,74
81533,1155,1034,1537,1568
101927080,145,89,150,86
5257,1286,1092,795,1026
105371236,0,2,0,0
100507534,0,3,2,0
101927132,0,0,0,0
105371237,0,0,0,0
105371238,0,0,0,0
94160,0,0,0,0
85320,39,34,49,38
83752,2166,1941,1655,2059
6477,1336,1032,992,1385
112268166,87,78,70,74
9683,460,413,421,411
105371240,46,7,20,21
105371241,0,0,0,0
102724847,0,0,0,0
869,4,0,3,0
102724859,24,8,4,16
105371243,0,0,0,0
123970,0,0,0,0
105371244,0,0,0,0
105371245,0,0,0,0
101927228,0,0,0,0
23090,0,2,14,0
1596,0,0,0,0
255919,493,394,325,494
55027,102,151,171,147
64282,712,781,701,729
113,92,160,211,141
102465462,0,0,0,0
29117,1361,1145,1256,1385
105371248,0,0,1,1
85407,38,38,161,62
124460,0,6,6,16
101927272,0,0,1,0
64127,0,7,0,0
102724907,4,8,10,6
1540,1600,1546,1714,1617
100422972,0,0,0,0
105371251,1,0,3,2
105371252,0,0,0,0
112267895,0,0,0,0
102724940,0,0,0,0
101927334,0,0,0,0
107984903,0,0,1,0
107984887,0,0,0,0
105371253,0,0,0,0
6299,22,26,61,65
107984886,0,0,0,0
105371256,0,1,0,0
102723323,0,0,2,0
107984892,0,0,0,0
105371257,2,1,1,1
101927364,3,20,17,15
105371259,0,0,0,0
388276,0,0,0,0
100505619,0,0,0,0
102467079,0,0,0,0
105371261,0,0,0,0
283854,0,0,0,0
107983961,0,0,0,0
107984901,0,0,1,0
105371262,0,0,0,0
27324,696,674,817,758
643714,5,2,7,0
105371265,0,0,1,0
105371264,9,22,48,12
105371267,5,8,14,4
80205,4345,3712,5585,4444
643802,1,1,1,4
102723373,12,0,5,3
5934,1052,1369,1282,1250
64400,824,917,937,983
105371268,10,0,0,0
105371269,0,0,0,0
23322,254,213,276,258
79068,1618,1411,1092,1678
100505692,0,11,1,7
105371271,19,17,2,19
100996338,0,0,0,0
79191,0,0,1,2
100996345,0,0,0,0
105371272,0,0,0,0
105371273,0,0,0,0
105371274,0,0,0,0
101927480,0,0,0,0
105371275,0,0,0,0
105371276,0,0,0,0
643911,0,8,0,0
10265,0,0,0,0
105371277,0,0,0,0
105371278,0,0,0,0
79190,0,0,0,0
105371279,0,0,0,0
107984884,0,0,7,0
4313,68,98,281,122
54947,2,11,18,1
84290,0,0,0,0
6530,0,0,0,0
105371280,0,0,0,0
390732,0,0,1,0
51716,0,0,1,0
1066,0,2,25,2
221223,0,0,0,0
107984815,7,31,3,33
105371281,12,1,12,6
283856,17,34,26,19
102725116,3,5,27,0
2775,872,583,718,765
26077,14,3,20,6
100500891,4,3,1,0
267,867,520,728,829
11051,1336,1243,990,1104
55239,775,658,434,635
583,1389,790,1012,1063
105371283,0,0,0,0
84560,0,0,0,0
4504,1,0,0,3
4502,1261,1363,3517,695
4500,84,92,46,16
4493,1421,769,2392,501
4499,11,67,63,10
4498,3,3,4,1
4489,1,3,22,3
326343,21,9,21,17
4490,0,0,0,0
4494,1108,896,1217,762
101927536,2,13,1,3
4495,415,2797,745,180
4496,22,260,2,1
644314,0,0,0,0
4501,3784,3927,8595,1982
105371286,18,1,2,16
105371287,0,0,0,4
9688,240,208,240,366
406930,0,0,0,0
6559,0,0,5,0
102466752,0,0,0,0
9709,1149,1868,1631,2109
1071,0,0,1,17
84166,64,86,174,149
221184,23,40,63,29
105371289,0,0,0,1
80011,1249,964,1080,1117
89970,1176,1002,984,1306
23568,583,399,621,546
51090,35,28,12,9
100189130,0,0,0,0
100189089,0,0,0,0
6367,0,0,20,0
6376,45,68,46,49
6361,0,0,0,0
57019,645,490,620,766
57017,215,282,347,331
5432,1123,612,607,887
55715,109,82,216,124
92922,11,7,3,0
221188,52,27,33,19
105371291,159,112,146,97
107984889,323,291,317,255
9289,461,332,341,551
222487,292,220,255,366
84229,24,16,29,5
107984852,8,9,6,6
10300,73,48,91,57
3801,74,93,179,91
102465463,0,0,0,0
388282,4,7,9,6
1258,0,0,1,0
374739,0,1,0,0
57567,49,48,60,39
79650,208,205,275,273
4324,75,60,108,74
29105,759,725,777,583
101927556,630,653,812,869
1459,125,135,197,171
29070,222,119,129,251
105371293,0,2,0,0
221191,6,3,4,3
64785,86,68,111,108
105371295,0,0,4,0
65009,946,465,746,815
79918,627,597,661,600
23019,1431,1333,1163,1281
677827,1,0,0,1
677830,0,5,1,3
55238,132,103,176,160
2806,614,651,658,841
107984867,0,0,0,0
105371296,0,0,0,4
107984824,0,0,0,0
105371298,0,0,0,0
644649,13,18,22,10
101927580,0,0,2,0
105371300,0,0,0,0
105371299,0,0,4,0
729159,0,0,0,0
101927605,1,1,0,0
107984812,0,0,0,0
105371301,0,0,0,0
105371302,0,0,0,0
1006,2,0,65,17
105371306,0,0,0,0
102723560,0,3,0,0
105371307,3,15,3,0
105371308,9,11,9,4
101927629,0,0,6,0
105371309,0,0,0,0
105371310,0,0,2,0
105371311,0,0,0,0
107984894,0,0,0,0
107984822,0,0,0,0
105371313,0,0,0,0
1009,13,3,25,4
105371314,0,0,0,0
101927650,0,0,0,0
283867,0,1,0,0
107984823,0,0,0,0
105371316,0,0,0,0
105371317,0,0,0,0
105371318,0,0,0,0
1003,26,31,60,24
100505865,0,0,0,0
146227,12,0,2,5
101927726,0,0,0,0
7084,389,295,347,311
51192,352,302,343,390
100529251,209,194,210,238
113540,6,9,7,1
146225,10,0,4,0
146223,955,611,737,788
123920,7,27,71,47
112268168,2,0,2,0
1783,2344,1996,2905,2053
106699570,0,0,12,0
283847,0,1,0,0
8883,974,1284,1150,1625
766,4,0,0,0
57546,228,127,168,125
107984821,0,0,2,0
1014,0,0,0,0
6236,0,0,4,0
51647,1083,877,745,955
8824,331,317,280,298
107984881,0,5,1,0
23491,7,12,9,5
283848,549,320,771,422
865,2955,2054,1590,2610
80262,467,318,419,566
84752,304,170,231,220
8717,35,18,22,41
55336,4,3,15,11
3299,213,121,329,221
8996,191,185,246,239
653319,333,199,406,254
283849,2,1,0,1
1874,253,215,332,274
79767,74,54,63,71
442901,0,0,0,0
26231,26,28,49,29
29100,1836,1352,1476,1654
29109,26,15,50,35
6553,0,8,18,7
25894,6,23,62,75
146212,33,38,52,11
55282,427,217,472,326
51673,594,386,826,521
29800,14,5,10,10
3291,1,1,20,7
9114,1674,1600,1963,1876
101927837,45,32,41,17
181,0,0,0,4
100505942,37,15,16,10
79567,83,99,314,127
107984813,1,2,0,7
10664,749,649,759,719
146206,21,8,45,30
65057,68,82,186,100
50855,79,49,77,77
84080,51,81,103,101
388284,4,1,12,9
81577,365,271,468,358
57610,220,160,184,205
55815,18,47,18,20
80152,149,117,285,179
57215,192,202,232,293
10204,877,1015,967,1139
23644,145,111,236,146
123904,0,1,15,3
5681,208,360,286,240
1506,673,4234,88,72
5699,177,136,205,129
3931,3,10,15,13
6560,12,17,39,10
64180,0,0,0,0
64174,0,0,7,0
100131303,0,0,0,0
55794,54,57,79,88
54920,30,46,77,81
4775,407,333,409,511
80004,471,501,623,556
102466194,0,0,0,0
23659,80,99,165,102
9057,151,103,192,175
84138,135,69,174,129
54496,89,73,166,184
55512,18,15,39,62
105371321,0,0,0,0
146198,318,361,414,547
1001,0,2,1,0
999,2380,1951,2097,2252
79613,44,68,151,94
3038,46,45,40,61
113455421,75,106,121,135
54921,75,106,121,135
84916,664,534,488,552
6645,219,150,240,161
27183,319,232,346,264
64146,92,69,39,57
84342,118,70,45,60
51388,217,283,313,355
146456,2612,957,242,442
7014,487,370,251,341
80777,1133,713,720,916
105371325,0,0,0,0
100302119,0,0,0,0
10725,1115,1012,1026,893
109617018,0,0,6,0
1728,117,74,414,148
28987,337,362,258,276
11060,219,192,142,220
406932,0,0,0,0
348174,12,7,13,24
283970,891,631,1417,1421
100422922,4,1,3,2
55066,746,464,817,620
400541,1,7,4,2
283971,0,1,2,3
105371328,4,6,1,0
100506060,6,12,22,40
107984138,48,59,48,76
118460,791,1000,768,1433
16,1631,1191,1054,996
11269,417,442,318,570
100506083,33,34,25,63
55308,284,300,339,344
6483,138,121,127,147
197258,202,87,205,191
25839,687,544,586,604
23450,1113,1184,987,1332
100113402,0,0,0,0
692214,0,1,0,0
146433,2,0,5,2
92154,105,80,104,119
55697,167,99,166,129
100130894,106,26,55,76
7198,1,0,0,0
100188985,1,0,0,0
100189220,0,0,0,0
100189163,0,0,0,0
54768,379,267,291,225
55783,400,453,408,562
102723786,1,5,1,2
102725168,0,0,0,0
794,15,20,6,0
105371332,0,0,0,0
105371333,0,0,0,0
100189135,0,0,0,0
102723796,0,0,0,0
7571,437,283,417,379
7567,344,172,322,321
105371335,1,4,0,1
10164,24,1,0,4
100132529,68,59,32,59
6898,117,43,29,73
105371334,0,0,0,0
91862,329,166,126,200
23035,207,306,351,339
100379141,0,0,0,0
164,1872,1586,1391,1411
692111,3,0,1,0
342371,452,253,175,257
55565,177,126,210,187
9798,2078,1696,2112,2509
342372,20,22,22,13
1723,81,106,115,105
54957,177,141,147,199
3240,4,3,24,12
3250,13,6,7,27
9785,240,169,264,139
83449,127,36,59,102
105371341,7,0,0,2
101927957,78,32,43,30
107984814,31,3,14,18
101927978,28,12,11,34
463,1240,890,1062,1080
283902,0,0,0,0
100506172,3,0,0,0
100189125,0,0,0,0
102723876,0,0,1,0
105371342,6,0,14,4
107984856,0,0,0,0
101928035,1,8,1,0
5713,1908,1618,1966,1906
283922,44,21,42,25
440348,33,172,298,23
105376772,3,6,1,1
497190,1,2,1,2
107984827,0,0,0,0
2734,4257,3015,3610,3644
55159,140,218,248,178
197259,42,57,22,7
79152,3,32,21,4
105371343,0,0,0,0
79726,706,749,1031,870
84937,187,173,307,257
197257,11,18,22,15
162239,234,256,286,233
440387,7014,20507,384,589
1504,7202,42294,478,1097
100506281,86,633,9,7
9564,79,96,155,86
105371344,3,0,1,0
105371345,27,0,13,14
10428,1481,1617,1645,1524
124491,322,374,381,438
4166,1,1,0,1
23563,0,0,3,1
79583,263,183,185,205
11345,3322,3694,2977,5253
23536,382,448,320,473
3735,1836,1731,1547,1680
54386,2073,1736,2214,2373
100033411,5,4,18,2
105371346,0,2,0,0
105371348,5,9,28,24
105371347,0,0,0,0
105371349,0,0,0,0
85445,8,13,0,6
101928203,0,0,0,0
105376774,0,0,0,0
100616172,0,0,0,0
22879,740,566,429,390
100130958,15,11,22,8
170692,97,186,264,45
105376775,0,0,0,0
105371350,0,0,0,0
283927,984,546,638,700
107984878,25,22,39,24
57687,710,568,418,579
105371351,28,11,10,22
10143,0,0,456,3
107984897,1,0,10,0
51741,201,161,260,193
102724047,0,4,10,0
105371354,15,25,11,17
112268165,13,19,34,17
107984806,0,4,4,0
4094,376,574,974,999
101928230,46,43,102,35
105371356,2,0,1,1
102467146,24,21,14,44
101928248,8,2,9,2
105371357,0,0,0,0
105371358,0,0,0,0
102724084,0,0,0,0
83657,83,48,74,105
105371360,0,0,0,0
101928276,0,0,0,0
124359,139,137,140,101
100996425,1,0,1,1
56942,1087,765,931,1000
55839,92,91,105,88
107984858,22,12,18,43
23300,550,738,614,574
123775,55,73,90,73
105371361,0,1,6,0
2653,130,114,114,113
114780,0,0,3,0
53630,64,70,64,54
8139,53,24,24,43
100616150,0,0,0,1
80790,1080,795,964,1035
102465840,0,0,0,0
102465251,0,0,0,0
105371362,3,0,1,1
100129617,130,25,47,87
5336,29,80,116,17
93517,247,182,148,288
112268169,10,0,2,4
3294,11,0,12,0
105371363,1,1,1,2
10200,647,590,548,499
101928392,0,0,0,0
1012,0,6,14,1
102465863,0,0,0,0
101928446,0,0,0,0
101928417,0,0,0,0
105371368,0,0,0,0
100422853,0,0,0,0
105371366,0,0,0,0
102724163,0,0,0,0
3281,4264,4133,3756,4215
23417,219,160,221,218
105371372,3,3,1,0
105371371,0,3,0,0
29948,7,5,16,1
54550,178,110,205,198
146167,5,5,19,15
8720,1148,947,1197,1361
83693,395,360,303,442
123872,67,33,108,62
9013,69,34,150,62
161931,0,0,0,0
654780,0,0,0,0
93107,0,0,0,0
58189,0,0,8,8
9914,46,172,28,88
105371374,10,31,4,11
57707,124,139,210,202
23406,322,295,354,476
105371376,0,0,1,0
79786,453,446,442,479
9100,710,715,756,908
105371378,3,2,4,0
83716,126,267,487,53
101928474,0,1,0,3
105371379,0,0,0,0
55625,59,69,115,129
9764,154,115,106,143
105371380,0,0,0,0
339145,6,7,26,8
105371381,0,0,0,0
400548,0,0,0,0
105371382,0,0,1,0
23199,1425,1454,1648,1630
113219463,0,0,0,0
197196,0,1,6,0
107984830,0,6,4,0
100847022,0,0,0,0
101928502,0,0,0,0
51659,68,129,125,203
404550,5,5,18,11
100302261,0,0,0,0
10328,164,132,132,114
101928557,5,5,3,0
1327,5965,4779,6056,6139
3394,2,1,97,66
102466732,0,0,0,0
107984811,0,0,0,0
105371388,1,0,0,0
105371389,0,0,0,0
105376778,0,0,0,0
100506542,0,0,0,0
101928582,1,0,0,10
101154687,0,0,3,0
146513,0,0,1,0
732275,0,0,0,0
400550,0,14,15,0
2294,7,9,54,26
64779,64,70,87,148
146512,0,1,0,0
103752587,0,0,0,0
2303,0,0,0,0
2300,0,0,3,0
101928614,0,0,0,0
102724344,0,0,0,0
105371392,0,0,0,0
107984819,0,0,0,0
105371393,0,0,0,0
440390,0,0,6,0
105371394,0,0,7,1
101928708,0,0,0,0
101928682,0,0,0,0
100506581,12,10,22,28
101928659,40,30,40,68
79791,360,234,411,260
100189226,2,0,3,0
81631,842,636,1026,855
23174,754,619,659,812
101928737,0,0,5,5
57338,10,21,30,18
54758,102,53,86,58
100129215,0,0,0,3
105371399,1,2,3,1
102724467,1,4,2,3
8140,78,61,73,64
102465464,0,0,0,0
113218509,0,0,0,0
107987237,0,0,1,16
763,0,5,5,9
54971,61,22,91,59
105369246,0,0,0,0
400553,0,0,0,0
105371401,1,1,4,0
101928880,80,21,73,92
107984862,0,0,0,0
84627,9,0,0,0
112268182,0,0,0,0
161882,1,0,14,11
100847057,0,0,0,0
107984890,0,0,0,0
100128882,0,0,0,0
107984905,0,0,0,0
400555,0,0,2,3
124245,107,45,90,83
27189,0,0,0,0
1535,7,5,17,9
4597,34,22,64,30
197187,10,30,9,25
333929,1,1,2,0
115992,14,6,28,7
348180,11,10,29,3
9780,8,12,5,3
100616167,0,0,0,0
100289580,3,0,0,1
339059,0,1,3,1
107984842,0,0,0,0
81620,8,0,18,0
353,542,314,760,379
2588,130,86,144,112
107987238,1,1,1,0
107983950,13,5,0,14
51693,1027,771,760,784
390748,1,5,1,3
863,31,59,70,87
101927793,0,0,0,0
102724632,0,0,0,0
105371409,0,0,0,0
107984871,5,0,10,6
100129697,4,29,13,28
105371411,0,0,0,0
105371412,0,0,0,0
197322,63,64,75,76
283860,0,0,8,0
400558,0,0,0,0
1013,0,0,0,0
146429,0,3,0,0
197320,168,179,184,115
105371413,7,0,2,0
29123,938,825,1386,1034
105371414,23,33,68,25
100287036,149,90,133,116
101927817,1,20,12,1
101930112,56,37,56,47
101927863,4,0,18,19
6687,514,288,894,491
6137,2922,3154,4360,2854
606500,1,1,1,2
27132,4,2,3,4
1800,69,159,264,115
5119,168,190,415,299
124045,94,53,176,100
105371416,2,4,3,5
8558,236,186,745,334
124044,14,8,26,3
9605,32,47,73,51
100128881,0,2,1,1
92822,60,50,119,89
2175,32,13,52,18
84501,65,37,83,77
107984817,2,2,2,7
105371419,8,6,7,6
112268179,10,13,26,17
22980,570,533,895,602
4157,39,38,100,44
10381,60,42,47,30
54849,455,200,477,386
109623464,0,0,0,0
92806,305,183,307,269
172,212,237,404,387
79007,62,39,44,41
2622,131,155,196,163
750,10,7,14,1
100130015,27,39,50,32
11105,0,0,0,0
105376786,0,0,0,0
100996541,4,1,1,2
105376781,22,10,12,26
101927999,12,4,9,9
105371423,23,17,15,11
107987240,8,3,3,3
102723655,0,2,1,0
102723930,0,0,0,0
105379545,0,0,0,0
107987382,0,0,0,0
105379535,0,0,0,0
105379533,0,0,0,0
102723713,0,6,2,3
105379537,0,0,0,0
112268315,0,0,0,0
102723753,2,6,2,2
107987384,0,0,0,0
653562,1,0,0,1
105379539,0,0,0,0
105379540,0,0,0,0
112268316,0,0,0,0
102724014,0,0,0,0
102723841,0,0,0,0
105379544,1,0,0,0
102723869,6,5,6,4
102724052,0,0,0,0
105379547,0,1,0,1
107987386,0,0,0,0
102723890,0,0,0,0
105377826,11,5,6,9
101929823,27,9,15,23
101929828,5,3,4,5
653486,0,0,0,0
8447,5,1,13,1
100506371,0,0,9,0
9501,524,471,604,604
100506388,0,6,0,13
105371425,11,4,11,2
105371430,0,1,1,1
400566,12,9,20,20
359845,30,19,70,55
55275,559,599,491,456
79850,115,96,136,132
50628,189,33,84,74
100131454,13,17,22,1
51031,1370,1245,1093,1338
55178,150,135,216,234
64359,124,102,54,113
101927727,0,0,0,0
29928,479,474,558,507
29,746,560,616,699
112268190,7,5,6,4
105371481,1,2,9,8
100422835,0,0,0,0
105379599,0,1,7,3
105371480,0,6,1,2
105371479,0,0,0,0
107984980,0,0,0,0
727857,0,0,0,0
286753,0,0,0,0
7531,17518,15137,11946,16927
1398,601,626,673,694
4641,150,190,289,109
105371483,11,11,8,5
51763,43,153,145,78
100306951,163,117,134,155
5306,487,585,542,526
124935,75,117,178,154
8578,25,20,29,5
83547,5,9,6,12
10594,2813,2465,2600,2956
727910,41,17,45,31
84981,357,181,394,317
407004,12,5,10,8
124997,31,11,45,32
5345,0,3,11,0
5176,30,119,206,28
114826,116,57,73,65
6117,432,523,618,579
146760,16,6,28,20
105371486,2,0,6,3
105371485,84,34,51,23
1801,306,301,342,460
124641,228,220,265,343
406921,0,0,0,0
406994,0,0,0,0
3090,54,28,62,50
23293,86,103,149,95
107984988,1,2,8,1
101927839,0,0,0,0
63826,406,343,190,337
55720,447,420,306,578
692208,0,0,0,1
692207,0,0,1,0
9905,342,235,289,269
101927864,124,51,74,152
4335,107,134,187,137
284009,2,5,8,1
79066,531,420,550,463
5048,2122,1442,1795,1928
105371490,7,12,12,10
23277,31,30,43,38
102465465,0,0,0,0
105371592,21,28,38,30
101928991,78,103,142,99
100302208,0,0,0,0
23108,1542,1344,1263,1742
101927911,21,7,7,19
8386,0,0,0,0
4991,0,0,0,0
8389,0,0,0,0
8390,0,0,0,0
100288728,0,0,1,0
26189,0,0,0,0
8383,0,0,0,0
653166,0,0,0,0
4995,25,21,21,0
4994,44,31,35,0
390756,0,0,6,0
8387,0,0,0,0
8392,0,1,2,0
8388,0,0,0,0
84690,0,0,0,0
443,17,12,24,11
162514,3,13,35,36
7442,80,78,120,60
23729,37,31,15,70
1497,93,74,145,105
105371493,4,6,16,9
105371492,7,4,6,7
100533970,164,102,203,135
30851,114,69,112,95
83460,23,15,72,26
5026,8,0,17,14
3682,543,278,733,732
83903,0,0,0,0
55421,457,453,593,604
84254,320,324,283,316
5023,21,40,38,1
489,2425,1688,1114,1654
105371496,0,0,0,1
23140,316,218,314,298
124936,870,471,685,1009
51479,887,590,779,634
7326,547,472,427,473
201305,6,0,0,0
107985053,1,1,0,0
124976,39,26,40,12
10514,79,100,169,93
124975,0,22,3,1
342527,7,0,0,0
400568,0,0,0,0
105371498,0,0,0,0
246,2,2,2,8
105371499,0,0,0,0
27043,146,82,175,87
101559451,44,16,23,31
409,71,63,67,103
400569,369,242,304,317
58191,68,70,94,91
84225,0,0,0,8
9032,3,7,27,19
284013,0,0,15,0
388323,1,1,7,2
5694,3323,2785,2925,3012
5338,61,41,27,10
50488,264,142,249,152
1145,62,40,50,49
100130311,11,7,4,5
2811,12,13,4,14
8402,529,263,340,367
26001,813,660,678,663
5216,536,542,842,711
2027,11,7,30,13
9552,544,518,844,488
23125,145,121,222,119
102465521,0,0,0,1
102465522,0,0,1,0
101927979,13,26,38,19
388324,6,21,17,8
10749,62,20,58,43
102724009,1,1,1,2
105371502,0,0,1,1
105371501,2,0,1,0
55065,0,0,0,0
124961,217,214,328,274
7775,235,164,211,251
101928000,148,93,126,130
9098,92,25,27,42
84622,453,331,433,382
100130950,13,37,22,33
388325,18,51,21,29
9135,1125,641,875,997
105371505,20,9,1,8
4927,1052,794,907,844
84268,1730,1451,1722,1598
708,460,388,453,437
56919,208,170,324,329
105371506,0,0,0,3
51009,1774,1586,1388,1742
79003,310,354,289,323
728392,608,565,537,544
22861,6,17,24,9
105371507,0,2,1,1
339166,0,0,4,2
23302,42,68,71,40
105371508,0,0,0,0
105371509,90,55,54,92
23746,1,0,0,0
107985017,0,0,0,0
54478,7,1,7,6
83394,11,12,24,10
9851,183,223,318,200
84817,1276,1102,940,1075
51003,497,416,366,505
388327,120,77,118,78
100616401,0,1,0,0
100616466,0,1,0,0
100652883,12,22,14,23
284111,62,5,33,33
54739,66,159,131,13
162517,1,4,0,1
83659,0,24,1,1
245,70,7,90,98
100506713,83,57,45,50
239,70,38,32,33
100529209,1991,1669,2568,2115
440400,1826,1507,2328,1916
124944,188,169,263,214
100506755,78,76,115,87
406971,0,0,0,0
574456,0,0,0,0
255877,1,18,28,2
201232,5,18,9,4
162515,5,15,37,11
10462,0,7,0,8
433,0,3,1,0
105371512,0,0,0,0
432,5,17,35,23
1742,70,67,48,111
37,1683,1062,1810,1553
442898,2,1,2,2
1856,188,124,155,112
79142,337,401,480,380
11337,8174,6896,7538,8671
23399,411,302,423,402
23587,379,394,403,506
1366,726,482,577,598
6517,9,11,9,0
51087,0,0,0,0
1984,510,606,728,516
2874,597,663,963,582
84461,43,52,69,108
9744,49,26,68,55
147040,6,4,18,32
339168,0,0,0,0
8711,58,56,48,119
100529211,96,74,74,77
57048,61,44,42,41
254863,292,225,347,428
57555,35,29,81,73
374768,0,0,0,0
201243,0,0,0,0
107983988,0,0,0,0
284114,0,0,0,0
2256,13,0,1,7
1140,177,106,210,165
57659,1018,946,1123,1209
643664,0,0,0,0
5430,294,270,307,402
407977,55,29,49,37
8742,66,52,80,81
8741,55,42,56,36
26168,15,10,6,8
100533955,621,594,947,597
1973,608,584,941,590
652965,1,3,7,0
652966,6,8,6,7
26781,10,31,45,5
968,189,61,74,37
100996842,21,14,12,11
9526,230,163,198,185
6665,8,4,16,8
9513,190,192,168,175
6462,0,1,1,0
112483,1184,731,995,1041
482,894,414,528,661
7157,172,157,98,185
55135,82,69,80,127
1949,168,196,262,319
146754,40,12,34,14
118432,0,0,0,0
105371516,4,0,0,2
23135,49,54,92,48
107987244,0,4,9,0
92162,6,17,31,10
84316,1292,908,1220,1439
124637,336,249,314,227
1107,386,370,486,431
677763,15,17,43,29
284023,102,41,69,70
9196,14,10,17,16
58485,1022,755,666,949
116840,85,68,141,81
105371517,1,0,23,6
3000,30,5,12,2
247,0,0,0,8
242,19,6,3,2
107985075,1,7,12,3
100422983,0,0,0,0
59344,5,1,7,0
7206,0,0,0,0
7228,0,0,1,0
7208,0,0,0,0
84667,0,1,1,0
7230,0,0,0,0
7196,0,0,0,0
105376799,0,0,1,0
100189037,0,0,0,0
100189438,0,0,0,0
5187,98,107,233,48
102465532,0,0,0,0
6844,1292,1275,1506,1432
84314,406,263,360,354
727676,18,6,14,9
105371520,10,6,8,11
100189112,0,0,0,0
100189331,0,0,0,1
100616406,0,0,0,1
100189187,0,0,0,0
100189387,0,0,0,0
54785,51,10,54,19
9212,2,0,0,6
284029,53,23,37,29
100189123,3,3,4,2
100189206,0,0,0,0
100189383,3,0,0,1
100189124,2,0,1,0
80169,191,237,240,220
100189222,2,1,1,1
100189184,0,0,3,0
100189393,1,0,2,1
5198,110,103,99,106
399512,380,313,312,387
29098,353,223,269,328
22899,8,44,44,69
146852,9,3,0,0
100128288,66,59,42,72
124751,201,183,262,236
6154,5918,5293,5118,5122
643904,0,0,0,4
81565,148,143,231,208
4628,1502,2047,1979,1832
107987245,283,245,332,156
112268195,2,12,11,4
102724262,29,26,35,39
105371525,0,0,0,0
105371526,0,0,0,0
146849,0,1,2,0
105371529,9,7,4,23
388333,0,9,1,2
105371530,0,0,0,0
162387,39,23,17,36
146850,0,0,12,1
107985071,0,0,0,0
107985063,4,0,0,0
23533,0,0,0,0
101928235,0,0,1,0
9423,79,114,41,26
101928266,9,11,3,0
105371532,20,6,1,0
105371531,13,23,5,29
9482,905,702,760,854
146845,0,6,3,0
124739,52,50,18,34
107985011,1,1,0,0
201140,12,0,0,17
644070,0,0,0,0
9340,44,28,40,12
5957,0,0,2,0
8522,72,28,42,22
8735,1,0,1,0
107985004,0,0,0,0
100128560,0,0,5,0
4626,0,0,2,0
4622,0,1,4,0
4619,1,0,1,8
4620,1,0,4,0
4621,50,13,14,21
6341,189,158,197,312
56985,244,164,285,124
388335,269,189,333,229
100506898,8,10,5,2
101101775,17,4,8,9
100289255,0,0,0,0
644139,0,0,6,0
105371536,0,0,0,0
388336,122,70,24,198
1770,16,38,21,16
101928350,0,0,0,0
7566,321,56,246,138
6416,431,487,468,437
100126313,1,1,0,7
284034,0,0,0,0
105371540,0,0,0,0
93649,94,25,28,2
101928418,0,0,4,0
100128006,20,3,2,0
9912,201,154,204,207
100616494,0,0,0,0
60528,199,150,257,240
105371541,0,0,0,0
105371543,0,0,0,0
9955,2,2,31,2
100302287,0,0,0,0
105371544,0,0,0,0
107985014,73,46,156,125
100506974,25,32,32,10
94158,2,1,1,1
100874058,134,99,181,119
1352,150,178,187,216
146822,0,1,0,2
9953,167,499,518,540
84815,18,34,62,13
107985080,0,1,4,0
107984996,0,0,0,0
105371545,0,0,0,0
107984977,0,0,0,0
94150,0,0,0,0
101928475,0,0,0,0
94151,0,0,0,0
107984976,0,0,0,1
105371547,0,0,0,0
5376,83,96,281,40
100616125,0,0,0,0
64518,0,4,4,3
100533496,663,425,294,518
284040,399,227,152,340
94145,0,0,0,0
201158,1915,1413,924,1397
374286,2,8,3,6
10626,38,8,56,34
57335,328,326,339,460
353149,0,0,0,1
105371560,0,0,0,0
105371559,0,1,0,1
644694,0,0,0,0
