GeneID,GSM4681806,GSM4681807,GSM4681811,GSM4681812
8624,41,23,60,39
54014,850,386,628,612
103091865,0,0,2,0
100874093,0,0,0,0
3150,1507,480,1438,726
105372804,0,0,0,0
7485,52,27,42,30
106865373,25,4,26,10
150082,2,2,1,2
6450,5,1,7,1
102466972,0,0,0,0
114041,0,0,0,0
10317,0,0,0,0
150084,0,0,0,0
107985499,0,0,0,0
107985500,0,0,0,0
5121,0,0,0,0
1826,0,0,0,0
100616148,0,0,0,0
100506492,0,0,0,0
105369294,0,0,0,0
100874326,0,0,0,0
284835,0,0,0,0
107985495,0,0,0,0
100423023,0,0,0,0
25825,39,54,57,11
191585,1,0,0,0
54097,0,1,0,0
4600,3856,1904,753,506
4599,1190,1162,741,413
7113,0,0,0,0
105372809,0,0,0,0
105372808,0,0,0,0
105372812,0,0,0,0
107985478,0,0,0,0
105372813,0,0,0,0
54090,0,0,0,0
150135,0,0,0,0
54089,0,0,0,0
54101,5,2,1,0
102465488,0,0,0,0
102724800,0,0,0,0
63977,103,63,84,41
25966,51,47,43,18
106635524,0,0,0,0
49854,251,122,409,242
150142,3,3,3,1
107985502,1,0,0,0
89766,4,0,4,0
150147,1,2,0,1
9619,420,378,231,93
105372814,3,2,7,1
7033,0,2,1,2
7032,0,0,0,0
105372815,0,1,0,0
7031,0,3,0,0
64699,16,0,2,1
53347,203,69,200,85
89765,1,0,4,0
101930094,0,0,0,0
54020,226,136,260,137
107987299,19,23,23,13
101928212,15,20,15,17
101928233,0,0,0,0
101928255,0,0,0,0
5152,45,16,15,7
105372816,0,0,0,0
101928284,0,0,0,1
107985504,2,0,1,1
101928311,0,0,1,0
107985479,0,0,0,0
10785,36,31,51,18
105372817,3,2,3,0
4731,178,99,181,122
90625,0,1,0,5
100847013,0,0,0,0
5316,197,110,110,74
875,67,62,32,21
7307,645,392,785,731
101928369,3,2,6,2
106481742,1,0,0,0
107987300,0,0,0,0
1409,0,0,0,0
105372821,0,0,0,0
100126693,0,0,0,0
101928399,3,6,5,2
105377137,2,2,1,0
107987301,1,0,1,2
150094,266,128,477,196
107987302,0,0,0,0
284836,0,0,0,0
11077,2,0,2,3
114038,0,1,0,0
102723380,0,0,0,0
54145,0,1,2,0
102464825,0,0,0,0
23076,317,195,169,182
8566,776,494,643,323
105372824,6,3,16,0
1476,754,551,466,316
105372825,0,0,0,0
8568,98,71,49,37
284837,49,39,24,2
56894,771,732,413,345
105372826,0,0,0,0
105372829,0,0,0,0
7109,1281,800,1436,1070
5822,95,39,64,38
8209,194,137,115,66
105377138,4,2,4,1
105377139,3,1,3,0
107983952,4,1,0,0
102725065,1,0,0,0
23308,139,126,171,65
29947,2,1,1,1
105372833,1,0,1,0
326,2,3,1,3
5211,1305,1406,701,328
755,319,230,300,229
7226,268,220,58,91
101928607,3,1,0,1
100861510,0,0,0,0
81543,23,16,5,6
111216286,0,0,1,1
54084,19,9,1,2
54082,12,6,1,0
114043,8,1,0,0
386677,0,4,0,0
386679,0,0,0,0
386682,0,0,0,0
386672,0,0,0,0
386680,0,0,0,0
386674,0,0,0,0
386675,0,0,0,0
386681,0,0,0,0
386676,1,0,0,0
353333,0,0,0,0
386678,0,0,0,0
386684,0,0,0,0
386683,0,0,0,0
353323,0,0,0,0
353332,0,0,0,0
386685,0,0,0,0
7327,1147,452,746,482
101928689,4,2,0,0
6612,1076,528,1493,1027
754,1884,882,2086,1472
3689,23636,20117,15178,13148
107987303,340,536,523,33
100505746,447,381,415,292
84536,33,10,12,10
112268278,10,11,0,1
85395,95,84,102,43
107985497,0,1,0,0
727699,0,0,0,0
378825,0,0,0,0
105372836,0,2,2,8
728039,4,4,0,3
104,202,135,156,76
105372835,0,0,0,0
114042,0,0,7,7
23275,497,276,981,405
642852,55,17,32,10
105372838,0,0,0,1
388830,0,0,0,0
105372839,0,0,0,0
101928745,1,1,0,4
80781,1479,883,925,458
100874236,0,0,0,0
378832,0,0,0,0
102465489,2,1,1,1
6573,1348,1548,431,333
107987304,2,2,0,4
107985485,0,1,2,4
105372840,1,2,0,2
54039,108,33,60,28
100129027,0,0,3,0
101928796,0,0,0,0
105372841,0,0,0,0
1291,25,33,39,29
105372842,0,0,0,0
1292,455,405,488,442
10841,2,0,5,2
100861507,0,0,0,0
84221,54,42,61,8
4047,203,213,106,95
109623452,3,0,1,1
114044,78,60,65,35
8888,632,422,366,269
54059,190,134,130,72
54058,35,50,42,31
5116,336,224,168,171
23181,640,446,373,273
100862692,11,5,18,15
6285,4,35,23,13
3275,1895,976,987,558
105379418,0,0,0,0
102723780,1,0,0,0
107984037,0,0,0,0
102723769,0,0,0,0
107987323,0,0,0,0
105379516,0,0,0,0
105379428,0,0,0,0
81061,0,0,0,0
112268291,0,0,0,0
23784,0,0,0,0
100852406,0,0,0,0
106146148,0,0,0,0
107987324,0,0,0,0
503637,2,1,0,0
106480334,0,0,0,0
150160,0,0,0,0
387590,76,158,128,79
112268292,11,4,7,2
23783,0,0,1,0
101929350,0,0,0,0
150165,2,0,2,0
27437,0,0,0,0
128954,0,0,0,0
100130418,15,10,4,18
23765,4155,4132,1553,1884
27439,53,64,26,52
100996342,6,4,3,1
27440,306,218,227,75
100130717,1,0,0,0
51816,2229,2473,937,426
107985573,3,7,1,0
27442,0,0,0,0
27443,0,3,0,0
83733,59,13,62,34
105372850,0,0,0,0
101929372,1,0,0,0
529,1097,319,1000,822
23786,455,301,266,218
637,2074,1206,2357,1898
100423025,1,2,2,1
200298,198,95,261,124
57553,213,161,153,91
693233,0,0,0,0
100192420,0,0,0,0
105372853,0,0,0,0
55670,419,325,369,253
51807,58,133,261,69
11274,53,11,24,8
100996415,0,0,0,0
105372858,0,0,0,0
105379518,0,0,0,0
105372942,1,0,1,0
729461,0,0,0,0
107987325,0,0,0,0
653203,0,0,0,0
728226,0,0,1,0
728229,47,8,47,5
728233,175,29,231,45
85376,2,1,1,0
105372871,0,1,0,0
642643,0,0,0,0
105377182,0,0,2,0
2679,1,0,1,0
101929738,0,0,0,0
102725072,4,0,2,0
100996432,0,0,0,0
8214,18,19,52,26
5625,2,0,0,0
26220,6,3,4,2
25787,0,7,7,1
26222,2,1,0,3
9993,1372,1356,544,560
25786,48,33,43,37
8220,193,217,493,224
23617,4,6,1,2
112268297,4,2,3,3
2928,1,0,0,0
100652736,4,1,6,0
6576,424,361,283,152
8218,47,35,17,22
112268289,6,4,4,3
105372859,38,20,22,25
7290,611,397,398,373
64976,199,61,145,69
128977,208,154,166,86
105372860,243,120,421,257
7353,532,277,660,462
8318,6,2,12,6
7122,18,102,117,22
150185,0,0,0,0
5413,53,177,149,87
100526833,246,1070,1056,382
2812,193,894,909,295
105372861,1,0,0,0
6899,2,0,1,0
54584,68,40,29,14
79680,189,62,120,53
10587,228,202,134,101
1312,488,415,361,163
100616414,63,66,48,33
421,69,13,41,12
128989,826,921,482,795
406961,2,0,0,0
54487,226,137,113,92
100500860,4,4,3,2
100302197,4,3,2,2
27037,257,145,177,110
102465490,0,1,0,0
5902,376,132,239,136
109617010,2,0,4,2
29801,271,239,255,97
388849,2,1,0,2
284865,0,0,0,0
105372862,0,0,0,0
150197,0,0,0,0
105372863,0,0,0,1
65078,6,9,1,1
105372864,0,2,2,0
100302118,0,0,0,0
85359,539,444,741,235
101927859,0,0,0,0
373856,4,4,3,1
7625,57,40,37,4
91179,56,37,50,37
107985588,1,1,1,2
84861,239,192,135,72
101928824,16,2,12,3
51586,1801,1357,1996,1240
266697,0,0,0,0
107985584,5,2,0,0
84222,67,36,94,24
5297,1463,1093,649,464
3053,1,2,1,0
9342,675,277,485,395
1399,1269,704,952,846
101928891,9,17,21,8
150209,52,42,60,17
8216,320,178,233,150
80764,196,96,341,128
439931,36,19,34,9
113691,6,2,0,7
9127,2,0,0,0
6545,0,0,0,0
693234,0,0,0,0
440799,0,0,0,0
400891,0,0,0,0
400892,9,3,1,1
112268299,0,0,0,0
642633,1,0,0,0
105372935,3,1,2,0
728441,0,0,1,0
29797,8,4,4,6
100996335,0,0,0,0
105377190,0,1,0,0
440804,5,1,1,0
23119,148,79,122,83
105377191,1,1,0,0
645426,16,22,31,13
375133,198,86,293,132
150221,4,1,1,0
7332,1052,525,897,491
150223,304,167,274,160
164592,1,0,0,0
23753,295,270,630,293
100126318,0,0,0,0
406920,0,0,0,0
107985532,5,1,1,4
23759,347,205,202,101
29799,207,85,63,25
5594,4945,2369,1121,1061
9647,3166,2572,2078,1705
100286925,130,121,74,74
8940,215,84,156,116
649179,13,3,7,1
28763,10,4,4,1
28784,151,42,27,4
28764,0,0,0,0
28771,1,0,0,0
84097,0,0,0,0
28757,0,0,0,0
28759,0,0,0,0
28760,0,0,0,0
28765,0,0,0,0
28819,0,0,0,0
102724653,11,3,1,0
28774,112,83,5,15
28785,280,11,3,1
28761,0,0,0,0
28758,0,0,0,0
28778,63,49,61,14
28766,0,0,0,0
28770,0,0,0,0
28772,76,71,0,9
28762,0,0,0,0
7441,1,0,4,0
105372952,0,0,0,0
96610,190,93,117,130
28779,8,5,5,3
28820,107,55,24,6
28821,0,1,1,0
28773,19,11,8,2
28780,2,2,1,0
28822,207,85,36,7
28775,97,32,8,0
28781,30,9,8,4
28823,393,172,49,16
28776,106,41,1,4
28767,0,0,0,0
84089,0,0,0,0
101929255,0,0,0,0
28824,7,2,0,0
28825,203,149,96,4
28768,0,0,0,0
28783,4,2,1,0
28826,6,8,2,0
28777,0,0,0,0
140883,8,5,6,3
129025,0,0,0,0
23532,0,0,0,0
648691,0,0,0,0
28810,5,1,0,0
28811,4,0,0,0
28787,0,1,0,0
28788,0,1,0,0
28789,0,0,0,0
25812,16,12,4,9
91227,9,11,7,4
28790,0,0,0,0
28812,2,115,24,7
28791,28,8,3,2
28792,0,0,0,0
84090,0,0,0,0
28793,77,60,33,2
112267890,0,0,0,0
28794,0,0,0,0
105372949,0,0,0,0
28813,250,168,96,22
84091,0,0,0,0
28795,1,0,0,0
28796,44,26,101,5
28769,0,0,0,0
28797,276,106,48,7
28814,36,26,10,1
28798,0,0,0,0
28799,2,2,0,0
28800,0,0,0,0
107985542,17,5,19,2
28815,515,215,104,25
28801,2,0,2,2
28802,1,1,0,0
107985543,4,0,7,2
28816,261,144,94,14
28803,85,11,9,4
28804,7,32,7,3
105372948,0,0,1,0
723778,136,91,21,5
28817,269,137,25,6
28805,0,0,0,0
28806,2,1,0,0
28818,11,4,2,4
28807,0,0,0,0
28786,7,3,0,0
28808,0,0,0,0
102724638,49,26,17,4
28809,79,40,32,4
100847006,0,0,0,0
100423062,540,420,244,44
28833,89,71,50,9
3537,499,403,233,42
28832,711,372,250,46
3538,3151,1972,714,205
28831,178,78,8,15
3539,1805,840,774,97
28830,0,0,0,0
3540,0,0,0,0
28829,0,1,0,0
3541,1,1,4,0
28828,1,0,6,0
3542,29,10,21,2
105372947,2,0,1,0
28827,11,3,4,0
28834,36,19,18,0
27156,19,13,14,6
2781,48,85,84,44
9609,92,90,39,13
613,1030,875,693,584
26226,11,17,26,16
107985554,0,3,0,0
102724679,0,0,0,0
649264,0,0,0,0
150244,0,0,0,0
107985555,0,0,0,0
101929374,1,0,0,0
388882,0,0,0,0
105372955,0,0,0,0
107985580,0,0,0,0
101978785,0,0,0,0
105372957,0,0,0,0
3543,0,1,0,0
51233,11,0,13,8
91316,469,176,644,242
266747,841,471,799,379
7621,21,19,17,0
29802,44,38,38,3
150248,28,16,38,13
400916,368,350,634,170
107985577,0,0,0,0
4320,15,5,5,3
6598,579,444,754,390
91319,96,60,38,10
66035,106,55,121,34
284889,657,584,1223,497
4282,624,575,1218,497
107985558,82,39,0,8
100652871,0,0,0,0
653689,0,0,0,0
100037417,237,178,213,85
1652,209,172,202,79
2953,0,0,0,0
25774,0,0,0,6
105372959,0,0,0,0
23523,1569,1386,922,511
56241,15,20,7,1
2687,23,33,18,15
29774,4,7,0,0
101730217,280,229,1729,1159
23384,256,177,137,94
105372960,1,0,1,0
135,188,166,1753,1145
646023,55,50,451,317
51733,44,25,189,227
83606,1314,868,1921,1302
6634,860,369,509,340
2678,187,244,279,179
388886,21,1,60,31
644165,3,0,3,1
646074,12,3,2,2
105372962,0,0,0,0
440822,0,0,0,0
7152,0,0,0,0
129049,38,30,13,10
255349,1,0,1,0
85379,66,50,31,14
100128531,0,0,0,0
1417,35,23,12,4
1415,2,1,0,0
105372969,2,1,0,0
91353,0,0,0,0
91355,72,54,98,58
1416,77,27,41,25
102466198,0,0,0,0
100996404,5,1,6,8
157,536,287,333,253
105372964,7,3,11,12
84700,0,4,2,0
105372963,0,0,0,0
102724801,0,0,0,0
105372972,0,0,0,0
105372971,0,0,0,0
23544,23,45,12,5
105372974,0,0,0,0
57168,95,71,89,47
89781,209,119,229,134
402055,163,161,295,343
24144,220,299,563,362
100507599,4,4,3,4
8459,1294,940,841,965
100313914,2,0,0,0
1414,2,3,0,3
1413,0,3,1,1
440823,1570,577,526,341
102724827,65,36,49,31
105372976,40,16,5,5
110091768,16,10,9,7
101929539,1,0,0,1
107985582,0,0,0,0
284898,0,0,0,0
107985534,0,0,0,0
105372977,0,0,0,0
105372978,0,0,0,0
100507657,0,0,0,0
105372979,0,0,0,0
102724900,0,0,0,0
105372980,0,0,0,0
105372981,0,0,0,0
4330,21,8,11,17
107985529,2,0,1,0
23760,518,170,430,261
284900,103,39,153,54
100423034,0,0,0,0
100422998,0,0,0,0
23331,19,20,15,6
102466081,0,0,0,0
101929594,0,0,0,0
11200,44,7,32,7
150274,88,31,81,30
150275,332,121,309,271
7494,1269,601,2230,1460
84133,18,8,13,10
107985549,2,0,2,0
100874123,0,0,0,0
25770,0,2,1,1
83999,740,731,277,346
101929638,12,28,11,20
129080,10,45,30,47
105372985,0,0,0,0
25807,84,59,102,45
2130,2403,1127,2191,1388
10634,126,286,227,91
10633,1,4,2,0
162,1146,1013,621,328
100113380,8,1,2,2
5988,4,2,0,0
102723305,1,1,0,0
10740,9,2,1,0
107985541,2,0,1,0
4744,15,8,8,2
8563,1007,446,410,339
8508,416,237,277,124
4771,254,140,190,167
164633,67,74,53,30
55954,154,189,146,84
29796,468,323,236,174
84164,1709,1872,1319,3560
8897,2119,1794,1457,1564
102466742,1,0,0,0
101929664,52,49,36,39
150280,0,1,0,0
105372988,0,0,0,0
110806283,0,0,2,0
3976,1,1,6,2
91370,0,1,0,0
5008,721,348,1451,322
652968,43,35,33,17
83874,537,308,677,422
10291,2636,2095,2488,1455
550631,115,105,141,81
85371,15,12,33,15
200312,53,23,45,31
23541,57,20,85,71
105372989,7,1,8,13
51537,244,192,267,162
105372990,2,2,0,2
266629,3,5,4,14
105372991,9,2,0,22
376844,0,0,0,0
107985579,0,0,0,0
284904,7,23,9,12
730005,0,0,0,0
9514,2,0,0,0
23481,305,210,270,148
6948,96,114,99,52
339665,41,42,54,25
150290,137,79,36,20
23762,234,669,241,945
100422912,0,0,0,0
105372994,2,0,0,0
107985544,69,189,55,202
150291,19,10,21,12
22880,232,108,122,85
55000,1342,762,640,482
6525,25,24,14,11
140606,110,92,291,103
27124,2,0,0,2
105372995,0,0,0,1
50487,0,0,0,0
100500901,0,0,0,0
91445,377,225,399,210
3985,4524,3228,6209,4429
113791,3610,2356,7370,4040
105372997,15,7,10,10
23598,413,350,521,284
101929760,11,9,10,9
54944,9,11,5,2
4733,278,122,452,258
56478,293,123,278,196
9814,560,285,459,197
23761,829,776,261,157
102465666,45,41,4,12
253143,640,332,146,210
9681,151,101,158,55
105372998,0,0,3,0
25775,3,2,5,8
7533,483,283,486,216
105372999,0,0,0,0
6523,0,0,0,0
105373000,0,0,0,0
23782,0,0,0,0
150297,0,0,0,0
10739,6,1,8,1
110806273,5,5,11,0
6527,0,0,0,0
107985561,0,0,0,0
10738,1,0,0,1
10737,1,1,2,1
339666,8,3,7,4
51493,426,195,400,238
254240,0,0,0,0
25793,4297,6066,4216,8406
8224,0,0,3,1
105373004,0,0,0,0
105373003,0,0,0,0
107985545,0,0,0,0
105373002,0,0,0,0
7078,0,1,0,0
105373006,0,0,0,0
9215,39,14,43,18
100616295,0,0,0,0
105373007,0,0,0,0
109616998,0,0,0,0
100506195,0,0,0,0
107985565,0,0,0,0
105373010,0,0,0,0
105373009,0,0,0,0
105373012,0,0,0,0
105373013,0,0,0,0
101926957,0,0,5,0
105373014,0,0,0,0
105373016,0,0,0,0
105373015,0,0,0,0
91464,0,0,0,0
104310353,0,0,0,0
105373017,0,2,7,0
10042,180,65,208,132
10043,968,835,3394,1973
100500826,0,5,3,0
102464824,1,2,1,3
3162,949,818,1082,625
4174,693,541,490,269
23551,0,0,3,0
107985590,0,0,0,0
4151,0,0,0,0
284912,0,0,0,0
80830,1747,730,847,661
80831,0,0,0,0
23543,151,141,207,127
102723507,39,19,27,17
80833,765,306,661,490
80832,6,8,2,1
23780,1724,603,428,224
8542,621,297,130,77
112268296,60,21,19,9
4627,21004,25110,10862,8083
102465491,12,9,7,9
105377199,0,1,1,2
105373018,2,5,3,5
25828,538,445,535,232
80020,25,17,2,0
105373020,1,1,0,0
105373019,0,0,0,0
8664,2583,964,3439,1710
10369,0,0,0,0
105373021,4,0,0,0
11020,75,82,57,30
5816,0,7,15,24
107985578,475,348,253,127
4689,3945,2659,2182,1282
105373022,0,0,0,0
1439,5787,5152,1961,1676
105373023,2,3,2,2
100506241,0,0,0,0
339669,0,0,0,0
7263,165,213,75,15
4357,362,419,363,200
112268295,0,3,0,0
79734,141,119,151,51
164656,4,4,4,0
3560,2233,1481,510,283
114904,71,32,68,18
6753,65,54,60,73
5880,10661,9048,7191,4017
107985576,0,0,0,0
27128,6568,4261,7031,3759
105373024,409,318,399,222
114794,0,2,2,0
100506271,0,0,0,0
4242,1475,1615,1269,827
29775,1,0,0,0
11135,49,72,138,48
3957,691,507,918,279
26088,640,430,1118,717
23616,1325,1378,1951,1359
101927051,466,472,646,447
57026,142,92,74,55
3956,2230,2095,3779,2514
79159,254,159,227,97
11078,1333,992,808,454
102724378,5,5,5,1
3005,217,127,191,205
23464,18,28,8,31
8484,0,0,0,0
129138,82,25,88,28
724028,2,1,6,0
724029,0,0,0,1
51386,5438,1906,7167,3312
85377,290,278,332,105
84645,38,25,50,14
5435,342,214,346,145
102465492,2,0,3,2
6663,1,3,0,2
100616146,0,0,0,0
9463,138,127,143,50
23539,0,0,1,0
105373027,2,0,0,0
80115,6,11,9,2
8398,295,124,191,102
23764,310,195,2181,667
25829,431,533,460,459
106635525,2,7,3,6
102800317,246,92,320,204
1454,230,82,314,198
400927,22,12,9,6
105373030,0,0,0,0
101927183,0,0,0,0
3761,0,0,0,0
105373029,0,0,0,0
11015,12,9,11,7
10521,5758,2405,2217,1033
11144,0,0,0,0
105373031,0,0,0,0
646851,0,0,0,0
25776,27,6,18,3
56993,302,172,357,184
9929,1561,807,2810,1373
9567,2424,2033,3223,1735
25777,7017,6268,3199,2080
10126,90,98,49,22
23467,97,82,14,4
23466,1040,487,1157,507
105373032,0,0,0,0
200315,2930,696,1538,753
105373033,30,15,33,6
107985562,0,0,0,1
9582,132,114,276,36
100874530,87,79,189,27
27350,412,337,286,155
200316,311,197,160,81
140564,99,42,61,44
107985563,32,4,9,1
60489,393,264,447,167
101927202,11,2,10,0
164668,12,24,31,12
23492,940,604,404,300
5155,9,5,9,10
6122,39712,20094,65674,29101
116938,9,6,5,5
116937,1,1,1,2
116936,29,6,74,33
26807,0,0,0,0
9145,309,92,165,113
10454,244,199,164,89
100506472,12,3,10,2
4248,28,24,24,7
104502417,0,0,1,0
54471,309,154,275,268
105373035,0,0,0,1
468,3268,1294,4921,2651
91582,670,530,850,510
8911,96,68,99,60
150350,1,1,3,0
9402,649,553,837,391
113828,6,7,19,3
114841040,2,0,1,0
23112,1599,1072,451,404
158,400,233,346,174
27352,566,362,387,156
107985538,2,1,0,0
57591,1331,1265,980,565
101927257,2,3,1,4
105373037,2,0,0,2
105373038,0,0,1,0
2847,1,0,0,0
10478,58,22,39,13
100616283,0,0,0,0
6767,2349,845,2479,1881
63929,96,51,74,83
150353,17,7,12,12
9978,411,460,416,327
106635682,0,0,0,0
100302237,9,15,4,8
2033,1723,2001,1440,1074
101927279,0,1,0,3
83746,224,141,112,62
100506544,33,27,15,9
150356,18,11,15,7
5905,450,313,574,551
102466758,0,0,1,0
23264,573,445,295,141
7008,65,40,30,56
100996598,0,0,0,0
105373042,0,0,0,0
10766,383,257,348,141
105373043,3,3,9,2
84844,314,199,383,227
50,621,450,407,208
171568,284,292,182,114
105373044,0,0,0,0
27254,0,0,0,0
5372,255,174,397,204
27351,404,271,233,120
2547,2621,1125,3061,1764
4809,733,525,996,532
107985567,77,40,66,50
79640,86,66,66,23
150365,214,141,252,161
79879,244,96,300,305
112637020,60,52,82,55
6721,842,823,686,617
407039,0,0,0,0
440829,142,98,144,84
100616259,44,8,57,21
115650,108,57,223,52
79019,14,23,17,2
339674,0,0,0,0
55964,1,1,2,0
164684,89,71,43,13
4668,635,742,347,198
107985551,1,1,0,0
150368,17,25,22,9
91689,480,364,998,465
4700,443,295,639,338
100132273,30,23,20,15
105373047,0,0,1,0
1565,27,13,18,6
112268294,4,3,2,5
102723722,13,13,16,8
1564,32,11,20,4
105377203,7,12,2,0
6942,858,672,331,461
388906,3,5,3,0
102723775,6,0,2,6
150372,5365,4765,1981,1479
101927344,10,1,6,0
94009,45,28,86,43
101927372,16,11,7,7
27341,316,277,620,242
253190,38,29,32,16
91695,77,38,107,44
84271,1092,707,1072,811
267010,1,0,1,0
1727,1044,920,760,437
267020,1,0,0,0
53947,2,1,0,1
26286,929,281,678,444
11252,2212,1846,1682,1626
101927393,222,198,208,163
107985550,21,25,21,17
100506679,6,4,7,2
25809,40,17,18,12
638,7,11,32,6
27349,68,60,122,37
706,3477,3476,4273,2330
23170,275,303,83,52
80274,0,2,1,0
105373051,0,0,0,0
101927447,0,0,0,0
105373053,0,0,0,0
105373054,0,0,0,0
758,0,0,0,0
100874197,0,0,0,0
64800,2,0,1,0
101927474,0,0,0,0
107985564,2,0,0,0
105373058,0,0,0,0
25830,0,0,0,0
105373057,0,0,0,0
150379,0,0,0,0
80339,0,0,0,0
25813,307,159,215,143
29780,266,352,397,128
107987326,0,2,2,0
64098,2692,1728,1623,885
107985570,10,3,1,1
107985571,0,0,1,0
85352,0,0,0,0
101927499,0,0,0,0
101927526,0,0,0,0
84247,183,213,75,78
105373059,0,0,0,0
388910,0,0,0,0
414351,0,0,0,0
105373060,0,0,0,0
55615,370,492,239,280
553158,73,85,50,73
23779,6,9,7,19
105373062,0,0,3,2
112885,0,0,0,0
105373063,0,0,0,0
101927551,0,0,0,0
100506714,80,38,34,32
10762,1157,529,770,579
112267891,8,13,5,5
105373064,16,0,6,5
23313,1439,1060,354,351
100302149,0,0,0,0
7380,19,20,59,8
55007,204,102,699,241
27127,1,2,0,0
26150,0,0,0,0
107985537,0,0,0,0
105373066,0,0,0,0
2192,0,0,3,0
100506737,0,0,0,0
105373069,0,0,0,0
105373067,0,0,0,0
105373068,0,0,0,0
25814,587,152,368,209
100616253,0,0,0,0
107985535,1,0,0,0
105373071,0,0,0,0
7477,0,0,0,0
730668,0,0,0,0
100271722,10,6,15,9
150381,40,24,57,56
642648,0,6,5,0
400931,24,6,4,10
100500828,0,0,0,0
112268288,0,1,0,0
406883,3,0,0,0
100616143,3,3,0,1
406884,1,1,0,1
5465,123,90,92,54
105373074,4,0,1,0
150383,53,37,36,12
10343,3,3,0,5
55020,625,281,250,153
51512,12,6,8,2
150384,1,2,2,0
55687,169,91,154,79
9620,52,32,50,6
105373075,0,0,0,0
23151,291,171,113,60
64781,1487,696,712,642
105373077,87,40,92,150
107985566,1,0,0,0
25771,982,613,771,315
642757,9,12,2,5
105369161,67,64,15,6
100128818,1,11,1,0
339685,0,0,0,0
101927722,1,1,1,0
400932,0,0,0,0
284930,0,0,0,0
107985536,0,0,0,0
107985581,0,0,0,0
100422916,0,0,0,0
105373080,0,0,0,0
105373081,0,0,0,0
25817,0,0,0,0
284933,0,0,0,0
105373083,0,0,0,0
100616415,0,0,0,0
100128946,0,0,0,0
105373085,0,1,5,0
105373086,0,0,0,0
348645,53,54,41,37
105373087,0,0,0,0
105373089,0,0,0,0
100500882,0,0,0,0
23774,546,372,525,518
105377205,0,0,4,0
105373091,0,1,0,0
9889,337,367,220,212
79087,255,172,211,152
79174,255,237,206,144
107985553,9,5,7,5
415116,3914,2841,8945,4104
102465493,48,29,162,59
400935,1,1,0,0
164714,0,0,2,0
23209,218,124,38,37
54456,0,0,0,0
56666,477,441,314,182
80305,1643,963,1502,936
83642,435,271,342,215
105373095,309,195,195,89
85378,935,613,680,313
83933,594,434,533,211
6300,1,2,10,0
5600,30,28,45,18
23654,1426,2237,681,557
414918,106,72,115,42
105373096,1,1,0,1
9701,870,608,621,236
113218480,4,2,12,1
107985556,8,1,0,0
6305,1881,1697,1067,709
79924,11,13,1,1
55586,4,9,2,1
91289,981,759,785,322
29781,796,556,1331,678
9997,2024,1699,1775,1060
1890,6964,7097,3350,1967
440836,872,521,1149,348
102724608,34,19,17,6
105373098,36,20,20,6
113730,67,85,62,20
644186,0,1,0,1
107985568,11,1,12,2
386593,656,245,517,213
1375,213,63,161,49
1120,459,187,371,167
100144603,8,1,5,1
23542,6,5,2,1
410,1060,613,739,350
85358,1,1,0,0
105373100,0,0,0,0
49,0,0,0,0
284942,68,25,21,13
11158,253,127,163,81
107987388,9,13,0,2
102724151,0,0,0,0
102724563,1,1,0,0
102724197,0,0,1,0
105379548,0,1,0,0
107987389,0,0,0,0
105369189,0,0,0,0
107987390,0,0,0,0
107987392,10,10,3,1
109864271,10052,43929,17534,52997
109864273,3009,14269,2495,12521
109864274,5,6,23,14
109864272,6899,29527,13771,39966
105379549,12,1,0,1
107987393,0,0,0,0
102724621,0,0,1,0
102724823,0,0,0,0
102724865,1,0,0,0
102724728,0,0,0,0
107984149,0,0,0,1
102724751,2,4,0,2
105379550,0,0,0,0
107987394,0,0,0,0
105379551,0,1,0,0
102724770,13,16,61,28
102724788,1,0,0,0
55344,102,51,85,81
8225,629,642,1035,445
283981,5,2,3,2
28227,171,100,94,28
102724521,3,1,1,0
6473,0,0,0,0
64109,1,0,0,0
107985697,1,2,5,1
1438,823,420,319,202
112268304,6,3,0,7
100500894,2,1,2,0
3563,67,64,91,46
101928032,5,2,1,3
101928055,50,41,66,41
293,8354,7587,14354,6794
105373102,9,5,4,1
751580,3,3,5,0
80161,58,43,55,22
8623,336,337,202,158
286530,2666,2106,951,1085
8227,1182,650,2278,1277
438,60,35,124,76
107985706,3,2,0,0
107985637,0,6,12,1
105373105,1,16,23,24
105379414,1,0,2,9
105379413,4,6,6,4
107985677,1,0,4,1
207063,227,155,85,91
9189,756,619,282,575
101928092,24,12,30,21
102464837,0,0,0,0
401577,60,46,144,94
100359394,1,4,3,3
4267,2119,1821,3152,1758
7499,1,5,2,1
8908,0,0,0,0
414,278,194,64,38
100506356,44,32,10,3
415,0,0,0,0
347527,0,0,0,0
416,0,0,0,0
100129464,0,0,0,0
25878,0,0,0,0
109616969,0,0,0,0
5613,775,348,382,341
100873944,0,6,4,1
389906,107,61,31,19
100189132,0,0,0,0
101930105,40,17,17,4
100189050,0,0,0,0
729162,27,22,16,10
100189427,0,0,0,0
107987330,4,5,0,1
101928201,0,0,0,0
101928228,0,0,0,0
57502,0,0,0,0
105373156,0,0,0,0
100616373,0,0,0,0
51481,0,1,0,0
8226,146,62,33,7
107987331,0,0,0,0
412,140,58,47,30
100616467,2,1,0,0
26609,0,0,0,0
8228,29,34,20,6
107985675,2,0,2,0
723779,0,0,0,0
51480,0,1,0,0
107985676,0,0,0,0
425054,0,0,0,0
107985716,0,0,0,0
107985715,0,0,0,0
3730,3,2,10,7
